record_type,category,value,source,encodings,offsets
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekFloor.PrimalItemStructure_TekFloor'""",ArkAscended.exe,utf16le,0xc376d50
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGate.PrimalItemStructure_TekGate'""",ArkAscended.exe,utf16le,0xc376e80
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGate_Large.PrimalItemStructure_TekGate_Large'""",ArkAscended.exe,utf16le,0xc376fa0
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGateframe.PrimalItemStructure_TekGateframe'""",ArkAscended.exe,utf16le,0xc3770e0
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekGateframe_Large.PrimalItemStructure_TekGateframe_Large'""",ArkAscended.exe,utf16le,0xc376880
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekLadder.PrimalItemStructure_TekLadder'""",ArkAscended.exe,utf16le,0xc3769d0
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekPillar.PrimalItemStructure_TekPillar'""",ArkAscended.exe,utf16le,0xc376b00
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekRamp.PrimalItemStructure_TekRamp'""",ArkAscended.exe,utf16le,0xc376c30
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekTrapdoor.PrimalItemStructure_TekTrapdoor'""",ArkAscended.exe,utf16le,0xc3776e0
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWall.PrimalItemStructure_TekWall'""",ArkAscended.exe,utf16le,0xc377810
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWallWithDoor.PrimalItemStructure_TekWallWithDoor'""",ArkAscended.exe,utf16le,0xc377930
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWallWithWindow.PrimalItemStructure_TekWallWithWindow'""",ArkAscended.exe,utf16le,0xc377a70
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Items/Structures/Tek/PrimalItemStructure_TekWindow.PrimalItemStructure_TekWindow'""",ArkAscended.exe,utf16le,0xc378e00
exe_string,cheat_verb,"cheat unlockengram ""Blueprint'/Game/PrimalEarth/CoreBlueprints/Weapons/PrimalItem_TekRifle.PrimalItem_TekRifle'""",ArkAscended.exe,utf16le,0xc379d80
exe_string,debug_hud_target,AddTargetToDebugHUD,ArkAscended.exe,ascii,0xc1767a8
exe_string,enable_cheats,CheckCanEnableCheats,ArkAscended.exe,ascii;utf16le,0xc1d71f0;0xc1d71c0
exe_string,enable_cheats,ClientSetCanEnableCheats,ArkAscended.exe,ascii;utf16le,0xc1d9310;0xc1d92c8
exe_string,enable_cheats,DaySequence.EnableCheats,ArkAscended.exe,utf16le,0xca7d590
exe_string,enable_cheats,EnableCheats,ArkAscended.exe,ascii,0xb920650
exe_string,movement_validation,Enable / Disable ServerExceedsAllowablePositionError checking.,ArkAscended.exe,utf16le,0xc3b51d0
exe_string,netlimit_exploit,NetlimitExploitFixTriggerTime=,ArkAscended.exe,utf16le,0xb71b2a0
exe_string,netlimit_exploit,p.NetlimitExploitFixTriggerTime,ArkAscended.exe,utf16le,0xb718850
exe_string,player_heatmap,EPlayerHeatMapHeatLevel,ArkAscended.exe,ascii;utf16le,0xc23c048;0xc23b3c0
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::ErrorHeat,ArkAscended.exe,ascii,0xc23b3f0
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::HighHeat,ArkAscended.exe,ascii,0xc23bff8
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::Level,ArkAscended.exe,ascii,0xc23c060
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::LowHeat,ArkAscended.exe,ascii,0xc23b438
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::LowMediumHeat,ArkAscended.exe,ascii,0xc23b460
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::MaxHeat,ArkAscended.exe,ascii,0xc23c020
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::MediumHeat,ArkAscended.exe,ascii,0xc23bfa8
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::MediumHighHeat,ArkAscended.exe,ascii,0xc23bfd0
exe_string,player_heatmap,EPlayerHeatMapHeatLevel::NoHeat,ArkAscended.exe,ascii,0xc23b418
exe_string,player_heatmap,ark.PlayerHeatMapDebugDraw,ArkAscended.exe,utf16le,0xc3994d0
exe_string,server_cheat_manager,ServerCheatManager,ArkAscended.exe,ascii,0xc190938
exe_string,tracker_toggle,ToggleTracker,ArkAscended.exe,ascii,0xc1788b8
console_history,console_history,geometry.DynamicMesh.AllowDistanceFieldGeneration,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ForceCheckInMesh,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,fx.EnableNiagaraMeshRendering 1,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show VectorFields,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Bounds,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show ActorColoration,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show CollisionVisibility,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show PhysicsField,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show StaticMeshes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show InstancedStaticMeshes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show MeshEdges,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show NaniteMeshes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show DebugAI,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Splines,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show ToonOutline,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show SkeletalMeshes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,tracking_debug_history,ark.PlayerHeatMapDebugDraw true,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,Obj Classes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,IsInUndermeshExclusionZone,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ce IsReallyUnderwater,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ToggleForceDefaultMaterial,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,tracking_debug_history,ToggleTracker,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,TestCollisionDistance,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ce Debug,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,AddTokens 100,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,tracking_debug_history,AddTargetToDebugHUD,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show VisualizeSubstrate,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ShowDebug AbilitySystem true,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,AbilityListGranted,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ce WorldActorVisibility true,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ShowDebugToggleSubCategory 3DBONES,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,EditorReconnect,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Editor,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show CollisionPawn,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,VisualizeWorldGeo,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Grid,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Grid 1,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,r.AOListMeshDistanceFields,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show hitboxes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,Stat COLLISION,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,cheat_history,EnableCheats,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,cheat_history,ShowCheatMenu,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,previewmode,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,cheat_history,EnableCheats 1,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,toggledebughitboxes,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ce ToggleHLODVisibility true,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,ToggleGameplayDebuggerHUD,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,OnToggleDoFMenu,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Wireframe 1,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
console_history,console_history,show Wireframe,C:\Program Files (x86)\Steam\steamapps\common\ARK Survival Ascended\ShooterGame\Saved\Config\Windows\PrimalConsole.ini,,
cvar,high_value_cvar,ark.AutonomousCorrectionThreshold,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,ark.EnableServerMovementCorrections,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,ark.HugeSweepDetailsThreshold,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,ark.HugeSweepLogThreshold,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,ark.PlayerHeatMapDebugDraw,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.client_deployment_id_mismatch,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.client_product_id_mismatch,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.client_protection_not_available,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.client_sandbox_id_mismatch,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.device_id_auth_is_not_supported,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.invalid_mode,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.peer_already_registered,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.peer_not_found,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.peer_not_protected,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.protect_message_initialization_failed,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.protect_message_session_key_required,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,errors.com.redpoint.eos.anticheat.protect_message_validation_failed,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,np2.CMC.EnableClientAuthScheduledPushForces,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Unknown/Other,
cvar,high_value_cvar,p.ClientAuthorityThresholdOnBaseChange,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Physics,
cvar,high_value_cvar,p.ClientMoveCombineDelta,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Physics,
cvar,high_value_cvar,p.NetlimitExploitFixTriggerTime,C:\Users\SLAANESH\Downloads\asa_console_command_descriptions_v0.csv,Physics,
